"customer_id","last_buy","freq","monetary","recency_days","r","f","m","rfm_code","segment","churn_status","buyer_type"
"13505","2011-09-28","4","4393.63",95,2,4,5,"245","At Risk","At Risk","Occasional"
"12752","2011-09-19","1","4366.78",104,2,1,5,"215","Developing","At Risk","One-Time"
"16945","2011-11-18","19","4345.50",44,4,5,5,"455","Loyal","Active","Loyal"
"14016","2011-07-01","4","4341.21",184,2,4,5,"245","At Risk","Churned","Occasional"
"14800","2011-10-23","12","4339.74",70,3,5,5,"355","Developing","Active","Loyal"
"14525","2011-11-20","9","4332.20",42,4,5,5,"455","Loyal","Active","Loyal"
"17567","2011-12-02","8","4331.48",30,5,5,5,"555","Champion","Active","Loyal"
"18251","2011-09-13","1","4314.72",110,2,2,5,"225","Developing","At Risk","One-Time"
"12347","2011-12-07","7","4310.00",25,5,5,5,"555","Champion","Active","Loyal"
"15034","2011-11-24","8","4308.61",38,4,5,5,"455","Loyal","Active","Loyal"
"17937","2011-12-01","7","4301.22",31,5,5,5,"555","Champion","Active","Loyal"
"14422","2011-12-09","6","4263.64",23,5,5,5,"555","Champion","Active","Loyal"
"12500","2011-11-16","11","4257.82",46,4,5,5,"455","Loyal","Active","Loyal"
"17419","2011-11-28","12","4226.57",34,5,5,5,"555","Champion","Active","Loyal"
"14277","2011-11-24","3","4216.20",38,4,3,5,"435","Developing","Active","Occasional"
"15804","2011-12-09","13","4206.39",23,5,5,5,"555","Champion","Active","Loyal"
"17920","2011-12-05","17","4204.10",27,5,5,5,"555","Champion","Active","Loyal"
"15971","2011-11-22","12","4199.85",40,4,5,5,"455","Loyal","Active","Loyal"
"12747","2011-12-07","11","4196.01",25,5,5,5,"555","Champion","Active","Loyal"
"14146","2011-12-01","5","4191.00",31,5,4,5,"545","Loyal","Active","Occasional"
"18041","2011-11-28","21","4183.39",34,5,5,5,"555","Champion","Active","Loyal"
"12949","2011-11-09","8","4167.22",53,4,5,5,"455","Loyal","Active","Loyal"
"15570","2011-12-02","12","4165.52",30,5,5,5,"555","Champion","Active","Loyal"
"16549","2011-11-29","10","4154.64",33,5,5,5,"555","Champion","Active","Loyal"
"13384","2011-11-09","7","4151.93",53,4,5,5,"455","Loyal","Active","Loyal"
"13555","2011-09-27","4","4149.28",96,2,4,5,"245","At Risk","At Risk","Occasional"
"13988","2011-11-20","6","4147.96",42,4,5,5,"455","Loyal","Active","Loyal"
"15514","2011-11-27","11","4139.46",35,5,5,5,"555","Champion","Active","Loyal"
"12569","2011-12-07","32","4124.69",25,5,5,5,"555","Champion","Active","Loyal"
"16592","2011-12-05","16","4113.68",27,5,5,5,"555","Champion","Active","Loyal"
"17940","2011-10-21","10","4106.44",72,3,5,5,"355","Developing","Active","Loyal"
"17377","2011-11-16","20","4100.92",46,4,5,5,"455","Loyal","Active","Loyal"
"16401","2011-12-08","12","4098.32",24,5,5,5,"555","Champion","Active","Loyal"
"16670","2011-11-23","11","4095.90",39,4,5,5,"455","Loyal","Active","Loyal"
"12749","2011-12-06","5","4090.88",26,5,4,5,"545","Loyal","Active","Occasional"
"14092","2011-12-02","14","4076.91",30,5,5,5,"555","Champion","Active","Loyal"
"12449","2011-11-17","4","4067.29",45,4,4,5,"445","Loyal","Active","Occasional"
"18087","2011-09-02","2","4055.72",121,2,3,5,"235","At Risk","At Risk","Occasional"
"14401","2011-12-05","13","4051.48",27,5,5,5,"555","Champion","Active","Loyal"
"12656","2011-11-22","5","4051.17",40,4,4,5,"445","Loyal","Active","Occasional"
"12867","2011-11-13","7","4036.82",49,4,5,5,"455","Loyal","Active","Loyal"
"13815","2011-11-17","4","4027.36",45,4,4,5,"445","Loyal","Active","Occasional"
"12841","2011-12-05","25","4022.35",27,5,5,5,"555","Champion","Active","Loyal"
"12957","2011-11-30","8","4017.54",32,5,5,5,"555","Champion","Active","Loyal"
"12378","2011-08-02","1","4008.62",152,2,1,5,"215","Developing","At Risk","One-Time"
"14547","2011-12-06","8","4007.54",26,5,5,5,"555","Champion","Active","Loyal"
"16186","2011-11-17","12","4006.94",45,4,5,5,"455","Loyal","Active","Loyal"
"17769","2011-11-27","10","3997.98",35,5,5,5,"555","Champion","Active","Loyal"
"15529","2011-11-17","11","3995.23",45,4,5,5,"455","Loyal","Active","Loyal"
"17001","2011-12-09","11","3989.57",23,5,5,5,"555","Champion","Active","Loyal"
"15416","2011-10-06","4","3984.32",87,3,4,5,"345","Developing","Active","Occasional"
"17611","2011-12-02","15","3984.22",30,5,5,5,"555","Champion","Active","Loyal"
"12779","2011-11-02","8","3981.36",60,3,5,5,"355","Developing","Active","Loyal"
"12727","2011-11-29","7","3980.70",33,5,5,5,"555","Champion","Active","Loyal"
"14299","2011-12-01","9","3965.62",31,5,5,5,"555","Champion","Active","Loyal"
"13523","2011-11-06","5","3964.88",56,3,4,5,"345","Developing","Active","Occasional"
"13183","2011-12-02","9","3957.78",30,5,5,5,"555","Champion","Active","Loyal"
"17651","2011-11-28","10","3945.00",34,5,5,5,"555","Champion","Active","Loyal"
"12473","2011-11-10","5","3938.55",52,4,4,5,"445","Loyal","Active","Occasional"
"17593","2011-12-06","5","3927.34",26,5,4,5,"545","Loyal","Active","Occasional"
"14739","2011-12-05","7","3902.28",27,5,5,5,"555","Champion","Active","Loyal"
"13999","2011-11-29","12","3901.81",33,5,5,5,"555","Champion","Active","Loyal"
"14291","2011-12-08","11","3883.25",24,5,5,5,"555","Champion","Active","Loyal"
"18073","2011-08-17","12","3877.52",137,2,5,5,"255","At Risk","At Risk","Loyal"
"13124","2011-09-11","3","3866.33",112,2,3,5,"235","At Risk","At Risk","Occasional"
"15195","2011-12-07","1","3861.00",25,5,1,5,"515","Potential","Active","One-Time"
"16717","2011-11-16","6","3858.38",46,4,5,5,"455","Loyal","Active","Loyal"
"12662","2011-12-09","11","3849.78",23,5,5,5,"555","Champion","Active","Loyal"
"16327","2011-11-25","6","3844.22",37,4,5,5,"455","Loyal","Active","Loyal"
"13266","2011-11-28","12","3834.26",34,5,5,5,"555","Champion","Active","Loyal"
"17091","2011-12-07","9","3827.76",25,5,5,5,"555","Champion","Active","Loyal"
"15867","2011-12-04","15","3812.64",28,5,5,5,"555","Champion","Active","Loyal"
"12755","2011-03-04","2","3811.95",303,1,2,5,"125","Developing","Churned","Occasional"
"12597","2011-11-20","4","3811.22",42,4,4,5,"445","Loyal","Active","Occasional"
"13435","2011-12-04","7","3809.89",28,5,5,5,"555","Champion","Active","Loyal"
"12668","2011-11-28","4","3807.15",34,5,4,5,"545","Loyal","Active","Occasional"
"16145","2011-12-01","11","3799.49",31,5,5,5,"555","Champion","Active","Loyal"
"16655","2011-11-22","6","3794.52",40,4,5,5,"455","Loyal","Active","Loyal"
"16168","2011-11-29","27","3787.60",33,5,5,5,"555","Champion","Active","Loyal"
"16019","2011-10-24","9","3786.24",69,3,5,5,"355","Developing","Active","Loyal"
"12562","2011-12-01","7","3781.74",31,5,5,5,"555","Champion","Active","Loyal"
"17173","2011-12-04","8","3766.60",28,5,5,5,"555","Champion","Active","Loyal"
"16904","2011-12-05","16","3754.27",27,5,5,5,"555","Champion","Active","Loyal"
"12429","2011-11-30","4","3750.40",32,5,4,5,"545","Loyal","Active","Occasional"
"17238","2011-12-07","17","3744.65",25,5,5,5,"555","Champion","Active","Loyal"
"14145","2011-10-24","4","3742.20",69,3,4,5,"345","Developing","Active","Occasional"
"13552","2011-10-04","12","3740.07",89,3,5,5,"355","Developing","Active","Loyal"
"16570","2011-11-24","10","3738.40",38,4,5,5,"455","Loyal","Active","Loyal"
"15808","2011-02-06","4","3734.97",329,1,4,5,"145","At Risk","Churned","Occasional"
"14282","2011-12-06","15","3729.34",26,5,5,5,"555","Champion","Active","Loyal"
"12502","2011-09-05","5","3723.87",118,2,4,5,"245","At Risk","At Risk","Occasional"
"12647","2011-11-17","12","3722.82",45,4,5,5,"455","Loyal","Active","Loyal"
"13680","2011-12-08","4","3722.42",24,5,4,5,"545","Loyal","Active","Occasional"
"16240","2011-11-15","2","3718.80",47,4,3,5,"435","Developing","Active","Occasional"
"14364","2011-08-23","8","3717.35",131,2,5,5,"255","At Risk","At Risk","Loyal"
"15845","2011-11-22","8","3711.77",40,4,5,5,"455","Loyal","Active","Loyal"
"15622","2011-10-27","9","3709.56",66,3,5,5,"355","Developing","Active","Loyal"
"13148","2011-11-10","12","3707.12",52,4,5,5,"455","Loyal","Active","Loyal"
"17819","2011-09-29","7","3704.87",94,3,5,5,"355","Developing","At Risk","Loyal"
"15379","2011-06-23","7","3703.29",192,2,5,5,"255","At Risk","Churned","Loyal"
"12553","2011-12-01","10","3692.28",31,5,5,5,"555","Champion","Active","Loyal"
"16253","2011-10-04","2","3683.86",89,3,3,5,"335","Developing","Active","Occasional"
"15581","2011-08-11","13","3679.97",143,2,5,5,"255","At Risk","At Risk","Loyal"
"15296","2011-10-20","6","3672.86",73,3,5,5,"355","Developing","Active","Loyal"
"18079","2011-10-25","4","3651.97",68,3,4,5,"345","Developing","Active","Occasional"
"13137","2011-11-29","8","3650.41",33,5,5,5,"555","Champion","Active","Loyal"
"12417","2011-12-06","9","3649.10",26,5,5,5,"555","Champion","Active","Loyal"
"16712","2011-11-30","11","3645.43",32,5,5,5,"555","Champion","Active","Loyal"
"13426","2011-12-09","10","3641.32",23,5,5,5,"555","Champion","Active","Loyal"
"12619","2011-11-23","9","3641.24",39,4,5,5,"455","Loyal","Active","Loyal"
"16440","2011-12-02","5","3640.67",30,5,4,5,"545","Loyal","Active","Occasional"
"13381","2011-11-08","6","3639.31",54,4,5,5,"455","Loyal","Active","Loyal"
"17230","2011-03-20","8","3638.41",287,1,5,5,"155","At Risk","Churned","Loyal"
"14543","2011-11-11","16","3630.33",51,4,5,5,"455","Loyal","Active","Loyal"
"17528","2011-12-08","8","3628.50",24,5,5,5,"555","Champion","Active","Loyal"
"13327","2011-11-01","8","3627.77",61,3,5,5,"355","Developing","Active","Loyal"
"13520","2011-10-12","6","3624.35",81,3,5,5,"355","Developing","Active","Loyal"
"17576","2011-12-01","19","3622.68",31,5,5,5,"555","Champion","Active","Loyal"
"14040","2011-10-30","12","3614.92",63,3,5,5,"355","Developing","Active","Loyal"
"13082","2011-08-05","9","3613.63",149,2,5,5,"255","At Risk","At Risk","Loyal"
"15505","2011-10-18","5","3610.96",75,3,4,5,"345","Developing","Active","Occasional"
"15113","2011-11-30","3","3609.33",32,5,3,5,"535","Developing","Active","Occasional"
"16242","2011-12-01","7","3603.21",31,5,5,5,"555","Champion","Active","Loyal"
"15484","2011-12-08","4","3594.31",24,5,4,5,"545","Loyal","Active","Occasional"
"14132","2011-12-07","11","3586.03",25,5,5,5,"555","Champion","Active","Loyal"
"17203","2011-11-04","6","3563.85",58,3,5,5,"355","Developing","Active","Loyal"
"17491","2011-12-08","10","3558.87",24,5,5,5,"555","Champion","Active","Loyal"
"15544","2011-11-30","9","3546.71",32,5,5,5,"555","Champion","Active","Loyal"
"12370","2011-10-19","4","3545.69",74,3,4,5,"345","Developing","Active","Occasional"
"14503","2011-12-06","6","3543.26",26,5,5,5,"555","Champion","Active","Loyal"
"13448","2011-11-23","6","3539.37",39,4,5,5,"455","Loyal","Active","Loyal"
"13334","2011-09-18","3","3536.82",105,2,3,5,"235","At Risk","At Risk","Occasional"
"12454","2011-10-14","1","3528.34",79,3,1,5,"315","Potential","Active","One-Time"
"17160","2011-11-08","6","3518.03",54,4,5,5,"455","Loyal","Active","Loyal"
"13953","2011-12-02","7","3515.68",30,5,5,5,"555","Champion","Active","Loyal"
"16360","2011-12-05","6","3512.53",27,5,5,5,"555","Champion","Active","Loyal"
"14395","2011-12-07","9","3507.71",25,5,5,5,"555","Champion","Active","Loyal"
"16131","2011-10-19","6","3506.54",74,3,5,5,"355","Developing","Active","Loyal"
"14907","2011-12-06","7","3501.10",26,5,5,5,"555","Champion","Active","Loyal"
"16458","2011-12-07","18","3482.74",25,5,5,5,"555","Champion","Active","Loyal"
"13993","2011-10-28","9","3466.36",65,3,5,5,"355","Developing","Active","Loyal"
"13014","2011-11-29","10","3466.28",33,5,5,5,"555","Champion","Active","Loyal"
"17758","2011-11-20","8","3456.70",42,4,5,5,"455","Loyal","Active","Loyal"
"15410","2011-09-16","8","3450.84",107,2,5,5,"255","At Risk","At Risk","Loyal"
"13536","2011-12-08","7","3448.29",24,5,5,5,"555","Champion","Active","Loyal"
"15129","2011-10-20","11","3447.40",73,3,5,5,"355","Developing","Active","Loyal"
"15974","2011-10-31","7","3442.15",62,3,5,5,"355","Developing","Active","Loyal"
"17725","2011-11-23","11","3439.08",39,4,5,5,"455","Loyal","Active","Loyal"
"15676","2011-11-21","3","3435.76",41,4,3,5,"435","Developing","Active","Occasional"
"14221","2011-10-28","9","3432.80",65,3,5,5,"355","Developing","Active","Loyal"
"12406","2011-11-17","2","3415.30",45,4,2,5,"425","Potential","Active","Occasional"
"15981","2011-11-15","8","3408.48",47,4,5,5,"455","Loyal","Active","Loyal"
"13437","2011-11-25","7","3408.06",37,4,5,5,"455","Loyal","Active","Loyal"
"17669","2011-10-28","7","3406.72",65,3,5,5,"355","Developing","Active","Loyal"
"13198","2011-11-29","6","3401.24",33,5,5,5,"555","Champion","Active","Loyal"
"15228","2011-10-04","4","3386.71",89,3,4,5,"345","Developing","Active","Occasional"
"13842","2011-10-12","9","3385.62",81,3,5,5,"355","Developing","Active","Loyal"
"15708","2011-10-30","7","3364.24",63,3,5,5,"355","Developing","Active","Loyal"
"16011","2011-12-01","16","3362.71",31,5,5,5,"555","Champion","Active","Loyal"
"14227","2011-11-13","10","3350.96",49,4,5,5,"455","Loyal","Active","Loyal"
"16818","2011-11-29","11","3349.57",33,5,5,5,"555","Champion","Active","Loyal"
"16607","2011-11-22","14","3347.71",40,4,5,5,"455","Loyal","Active","Loyal"
"17183","2011-12-02","6","3347.31",30,5,5,5,"555","Champion","Active","Loyal"
"13015","2011-10-17","5","3346.28",76,3,4,5,"345","Developing","Active","Occasional"
"12643","2011-08-03","6","3344.64",151,2,5,5,"255","At Risk","At Risk","Loyal"
"12613","2011-10-13","5","3344.38",80,3,4,5,"345","Developing","Active","Occasional"
"12594","2011-11-02","10","3338.22",60,3,5,5,"355","Developing","Active","Loyal"
"16556","2011-10-04","7","3313.79",89,3,5,5,"355","Developing","Active","Loyal"
"13373","2011-10-10","3","3312.25",83,3,3,5,"335","Developing","Active","Occasional"
"14841","2011-10-17","6","3295.76",76,3,5,5,"355","Developing","Active","Loyal"
"14702","2011-12-08","17","3292.14",24,5,5,5,"555","Champion","Active","Loyal"
"15632","2011-11-24","8","3285.31",38,4,5,5,"455","Loyal","Active","Loyal"
"12480","2011-11-11","4","3281.63",51,4,4,5,"445","Loyal","Active","Occasional"
"15764","2011-09-12","6","3279.97",111,2,5,5,"255","At Risk","At Risk","Loyal"
"17723","2011-08-04","6","3276.40",150,2,5,5,"255","At Risk","At Risk","Loyal"
"13952","2011-05-06","2","3251.07",240,1,2,5,"125","Developing","Churned","Occasional"
"13047","2011-11-08","10","3237.54",54,4,5,5,"455","Loyal","Active","Loyal"
"15443","2011-12-08","7","3236.91",24,5,5,5,"555","Champion","Active","Loyal"
"17050","2011-09-04","6","3228.84",119,2,5,5,"255","At Risk","At Risk","Loyal"
"14175","2011-10-11","3","3222.30",82,3,3,5,"335","Developing","Active","Occasional"
"13880","2011-11-18","13","3219.77",44,4,5,5,"455","Loyal","Active","Loyal"
"13268","2011-11-22","11","3214.69",40,4,5,5,"455","Loyal","Active","Loyal"
"14388","2011-11-29","8","3212.84",33,5,5,5,"555","Champion","Active","Loyal"
"16107","2011-11-22","7","3204.16",40,4,5,5,"455","Loyal","Active","Loyal"
"17220","2011-11-15","14","3198.25",47,4,5,5,"455","Loyal","Active","Loyal"
"13868","2011-12-02","2","3192.54",30,5,2,5,"525","Potential","Active","Occasional"
"17685","2011-11-23","7","3191.53",39,4,5,5,"455","Loyal","Active","Loyal"
"13758","2011-11-28","7","3190.55",34,5,5,5,"555","Champion","Active","Loyal"
"14844","2011-10-07","4","3189.81",86,3,4,5,"345","Developing","Active","Occasional"
"12456","2011-10-26","3","3181.04",67,3,3,5,"335","Developing","Active","Occasional"
"17672","2011-10-20","2","3178.17",73,3,3,5,"335","Developing","Active","Occasional"
"17231","2011-11-27","10","3174.32",35,5,5,5,"555","Champion","Active","Loyal"
"16837","2011-11-08","11","3170.98",54,4,5,5,"455","Loyal","Active","Loyal"
"16041","2011-11-09","3","3166.40",53,4,4,5,"445","Loyal","Active","Occasional"
"15861","2011-11-27","8","3165.36",35,5,5,5,"555","Champion","Active","Loyal"
"17863","2011-10-11","6","3160.00",82,3,5,5,"355","Developing","Active","Loyal"
"15065","2011-11-02","4","3158.13",60,3,4,5,"345","Developing","Active","Occasional"
"14235","2011-09-25","5","3144.86",98,2,4,5,"245","At Risk","At Risk","Occasional"
"13742","2011-11-23","12","3131.02",39,4,5,5,"455","Loyal","Active","Loyal"
"16156","2011-12-01","9","3122.04",31,5,5,5,"555","Champion","Active","Loyal"
"13685","2011-12-07","7","3119.44",25,5,5,5,"555","Champion","Active","Loyal"
"16326","2011-12-04","14","3110.96",28,5,5,5,"555","Champion","Active","Loyal"
"16678","2011-12-07","12","3109.99",25,5,5,5,"555","Champion","Active","Loyal"
"13869","2011-08-08","4","3104.95",146,2,4,5,"245","At Risk","At Risk","Occasional"
"14099","2011-11-23","11","3104.17",39,4,5,5,"455","Loyal","Active","Loyal"
"16905","2011-12-04","7","3102.43",28,5,5,5,"555","Champion","Active","Loyal"
"15491","2011-09-05","6","3100.09",118,2,5,5,"255","At Risk","At Risk","Loyal"
"14257","2011-10-06","5","3099.72",87,3,4,5,"345","Developing","Active","Occasional"
"14565","2011-09-05","4","3099.12",118,2,4,5,"245","At Risk","At Risk","Occasional"
"13135","2011-05-27","1","3096.00",219,1,1,5,"115","Lost","Churned","One-Time"
"17059","2011-11-10","5","3095.04",52,4,4,5,"445","Loyal","Active","Occasional"
"13362","2011-11-30","4","3090.74",32,5,4,5,"545","Loyal","Active","Occasional"
"15998","2011-11-03","5","3089.97",59,3,4,5,"345","Developing","Active","Occasional"
"16218","2011-11-10","7","3084.68",52,4,5,5,"455","Loyal","Active","Loyal"
"18272","2011-12-07","6","3078.58",25,5,5,5,"555","Champion","Active","Loyal"
"12910","2011-11-16","8","3075.04",46,4,5,5,"455","Loyal","Active","Loyal"
"13631","2011-09-01","11","3070.42",122,2,5,5,"255","At Risk","At Risk","Loyal"
"16686","2011-10-23","7","3062.83",70,3,5,5,"355","Developing","Active","Loyal"
"14456","2011-12-04","9","3062.40",28,5,5,5,"555","Champion","Active","Loyal"
"17799","2011-11-17","10","3055.93",45,4,5,5,"455","Loyal","Active","Loyal"
"16940","2011-10-18","3","3049.88",75,3,4,5,"345","Developing","Active","Occasional"
"16393","2011-12-07","13","3046.21",25,5,5,5,"555","Champion","Active","Loyal"
"16709","2011-09-16","5","3029.87",107,2,4,5,"245","At Risk","At Risk","Occasional"
"12598","2011-11-30","8","3023.08",32,5,5,5,"555","Champion","Active","Loyal"
"12395","2011-11-20","12","3018.63",42,4,5,5,"455","Loyal","Active","Loyal"
"18094","2011-09-19","7","3017.30",104,2,5,5,"255","At Risk","At Risk","Loyal"
"12754","2011-04-18","3","3010.74",258,1,3,5,"135","At Risk","Churned","Occasional"
"12916","2011-07-24","4","3006.15",161,2,4,5,"245","At Risk","At Risk","Occasional"
"15521","2011-10-30","8","3000.20",63,3,5,5,"355","Developing","Active","Loyal"
"17659","2011-11-22","12","2999.46",40,4,5,5,"455","Loyal","Active","Loyal"
"17504","2011-05-17","9","2997.03",229,1,5,5,"155","At Risk","Churned","Loyal"
"12670","2011-11-29","5","2996.05",33,5,4,5,"545","Loyal","Active","Occasional"
"14307","2011-09-12","6","2995.72",111,2,5,5,"255","At Risk","At Risk","Loyal"
